dataset,layer,num_rows,query_position_mode,mean_prev_loop_mass,mean_last_prev_loop_mass,mean_prompt_mass,mean_current_trigger_mass,mean_recent_nonloop_mass,mean_other_completion_mass,top1_fraction_previous_loop,top1_fraction_last_previous_loop,top1_fraction_prompt,top1_fraction_current_trigger,top1_fraction_recent_nonloop,top1_fraction_other_completion
math500,20,68,trigger_start,0.17825700939797304,0.06881102483160195,0.43620021290638866,0.012754465871052268,0.146273253732087,0.22651506511165814,0.09650735294117647,0.07628676470588236,0.7913602941176471,0.0,0.0900735294117647,0.022058823529411766
math500,21,68,trigger_start,0.1655225773643264,0.03914126810238539,0.49918364295188117,0.009849866922355859,0.09158402230070137,0.23385990164516604,0.07169117647058823,0.03676470588235294,0.9034926470588235,0.001838235294117647,0.013786764705882353,0.009191176470588236
math500,22,68,trigger_start,0.12725007380632794,0.04329609954626957,0.5221170953967992,0.034487031975432354,0.12397311600472997,0.19217270081314972,0.027573529411764705,0.01838235294117647,0.9246323529411765,0.021139705882352942,0.02297794117647059,0.003676470588235294
math500,23,68,trigger_start,0.1167713487863212,0.042896657435716516,0.591324104105725,0.047131904839154554,0.11273082492270452,0.13204183124060578,0.03216911764705882,0.02665441176470588,0.8400735294117647,0.07720588235294118,0.04963235294117647,0.0009191176470588235
math500,24,68,trigger_start,0.11554115780574434,0.03606951055724708,0.6165272698682898,0.030080340027994038,0.0901877443470499,0.147663498762995,0.03400735294117647,0.029411764705882353,0.9154411764705882,0.014705882352941176,0.03400735294117647,0.001838235294117647
math500,25,68,trigger_start,0.10863673259668491,0.024766347573484594,0.6112375066560858,0.021745427415761,0.07066161873038201,0.1877187243799734,0.04411764705882353,0.017463235294117647,0.8915441176470589,0.016544117647058824,0.02297794117647059,0.024816176470588234
math500,26,68,trigger_start,0.08688980105387814,0.018011494191074128,0.5596380650120623,0.060720439479850674,0.060382592060384065,0.23236910576986916,0.006433823529411764,0.0027573529411764708,0.8943014705882353,0.0661764705882353,0.007352941176470588,0.025735294117647058
math500,27,68,trigger_start,0.06978730608791332,0.03515513941773166,0.6214169561862946,0.0881902231451343,0.10638287350165603,0.11422264745787662,0.02297794117647059,0.02297794117647059,0.8327205882352942,0.08915441176470588,0.04503676470588235,0.01011029411764706
mmlu_pro,0,130,trigger_start,0.11043334348986929,0.044086125387380326,0.0034089699950597538,0.16885713527982052,0.4892751612718432,0.22802539089551338,0.03461538461538462,0.03413461538461538,0.0,0.35192307692307695,0.6110576923076924,0.002403846153846154
mmlu_pro,1,130,trigger_start,0.12772996780964044,0.04484340644513185,0.016161655245993573,0.06388407873992737,0.5261939462885493,0.26603035462590363,0.09038461538461538,0.04855769230769231,0.06682692307692308,0.13701923076923078,0.6798076923076923,0.025961538461538463
mmlu_pro,2,130,trigger_start,0.15196304589223403,0.050704714483939685,0.01101371364471001,0.07751193413367638,0.4690512919767151,0.2904600136555158,0.14182692307692307,0.06923076923076923,0.0009615384615384616,0.19615384615384615,0.5942307692307692,0.06682692307692308
mmlu_pro,3,130,trigger_start,0.08178697057211629,0.020009531622501808,0.5541939792724756,0.00970121049680389,0.17992753959484756,0.17439030351547094,0.04567307692307692,0.01826923076923077,0.86875,0.0,0.06634615384615385,0.019230769230769232
mmlu_pro,4,130,trigger_start,0.05181998019464887,0.021243087964383168,0.5012502294320327,0.07467426242163548,0.24994495012226534,0.12231058489817839,0.012980769230769231,0.005288461538461539,0.7615384615384615,0.07403846153846154,0.13990384615384616,0.011538461538461539
mmlu_pro,5,130,trigger_start,0.039765146032620505,0.025205441994162706,0.5597602541630085,0.04653905108571053,0.2999105799750676,0.05402497137681796,0.0028846153846153848,0.0028846153846153848,0.8980769230769231,0.03701923076923077,0.06201923076923077,0.0
mmlu_pro,6,130,trigger_start,0.21011177755605717,0.04758052912612374,0.26756309121847155,0.04092490087764768,0.24383687455556355,0.23756335480855062,0.18125,0.05625,0.6221153846153846,0.06153846153846154,0.08701923076923077,0.04807692307692308
mmlu_pro,7,130,trigger_start,0.06348418631375982,0.029163236029741642,0.36945115878031803,0.0548704118682788,0.35304128504044807,0.1591529579116748,0.008653846153846154,0.007692307692307693,0.8144230769230769,0.06298076923076923,0.11057692307692307,0.0033653846153846156
mmlu_pro,8,130,trigger_start,0.12253738002708325,0.02730933553001915,0.37544507613548866,0.012082218523405922,0.21599222110481395,0.27394310316214193,0.041826923076923074,0.006730769230769231,0.8576923076923076,0.004326923076923077,0.057692307692307696,0.038461538461538464
mmlu_pro,9,130,trigger_start,0.06907607276852314,0.023924582846946298,0.3704094907412162,0.08200681559168375,0.22107400514427214,0.25743361906363416,0.011538461538461539,0.00625,0.7740384615384616,0.13173076923076923,0.05432692307692308,0.028365384615384615
mmlu_pro,10,130,trigger_start,0.07613485506019341,0.03842738612259452,0.3261727407574654,0.05379024720392548,0.3807942320588224,0.16310792828981693,0.006730769230769231,0.005288461538461539,0.8394230769230769,0.0673076923076923,0.08413461538461539,0.002403846153846154
mmlu_pro,11,130,trigger_start,0.150541123160376,0.032490850601775145,0.23922878635617403,0.07681110905340084,0.21208803922323008,0.32133094381827576,0.07884615384615384,0.026442307692307692,0.7043269230769231,0.08461538461538462,0.09134615384615384,0.040865384615384616
mmlu_pro,12,130,trigger_start,0.12066022180593931,0.04354597228901604,0.23141204015566752,0.016328068957843174,0.34372458154505764,0.28787508859084204,0.029326923076923077,0.016346153846153847,0.8014423076923077,0.02548076923076923,0.12307692307692308,0.020673076923076922
mmlu_pro,13,130,trigger_start,0.13629345256262101,0.0381809084282185,0.17625036228161592,0.023800058791843746,0.2940691419626371,0.3695869838962188,0.041346153846153845,0.021153846153846155,0.6759615384615385,0.07019230769230769,0.15576923076923077,0.05673076923076923
mmlu_pro,14,130,trigger_start,0.11957795170064156,0.034551877547234586,0.21243138852027746,0.03282225405654082,0.3023453698780101,0.3328230390181908,0.021634615384615384,0.011057692307692308,0.7649038461538461,0.06875,0.11826923076923077,0.026442307692307692
mmlu_pro,15,130,trigger_start,0.09414502890207446,0.0380709196628931,0.30187678050536376,0.020451767033395858,0.3759296814951365,0.20759673789143562,0.006730769230769231,0.006730769230769231,0.8389423076923077,0.0014423076923076924,0.14951923076923077,0.0033653846153846156
mmlu_pro,16,130,trigger_start,0.15707835919008806,0.03533510641875462,0.28596103764497316,0.012808465340640396,0.21117770337016106,0.332974430001699,0.05,0.014423076923076924,0.7125,0.04567307692307692,0.10913461538461539,0.08269230769230769
mmlu_pro,17,130,trigger_start,0.1182578836209499,0.03667661143789211,0.20280589988598458,0.022288815605525786,0.2891117244340981,0.3675356728526262,0.016826923076923076,0.011538461538461539,0.6822115384615385,0.07403846153846154,0.18990384615384615,0.03701923076923077
mmlu_pro,18,130,trigger_start,0.14063682259561924,0.035157422210054044,0.3126104317032374,0.02423939001388275,0.26203547667738836,0.26047788583315334,0.046634615384615385,0.016346153846153847,0.8134615384615385,0.007692307692307693,0.11201923076923077,0.020192307692307693
mmlu_pro,19,130,trigger_start,0.11827334575355053,0.03608231556404812,0.3123458757996559,0.03585840234389672,0.26613602670482717,0.26738635118191056,0.0375,0.015384615384615385,0.7033653846153847,0.07019230769230769,0.15721153846153846,0.03173076923076923
mmlu_pro,20,130,trigger_start,0.10600533287685651,0.024576477135101762,0.4271461175038264,0.011555442695792478,0.17155755095748015,0.28373556286096574,0.04951923076923077,0.026923076923076925,0.8004807692307693,0.0009615384615384616,0.12307692307692308,0.025961538461538463
mmlu_pro,21,130,trigger_start,0.11683559112537366,0.02227696197716376,0.45859662569486176,0.008788601570547774,0.10740021221572534,0.30837897572379847,0.04375,0.010576923076923078,0.9144230769230769,0.0038461538461538464,0.021634615384615384,0.016346153846153847
mmlu_pro,22,130,trigger_start,0.08468695685554009,0.024581488783363827,0.4715216794839272,0.02940419829952029,0.18268894654286738,0.23169821970737897,0.013461538461538462,0.009134615384615385,0.91875,0.008173076923076924,0.052403846153846155,0.007211538461538462
mmlu_pro,23,130,trigger_start,0.070541502836232,0.01558232581278739,0.5639653522234697,0.04545014711240163,0.1358412794657712,0.1842017186089204,0.00625,0.0028846153846153848,0.8451923076923077,0.08798076923076924,0.055288461538461536,0.005288461538461539
mmlu_pro,24,130,trigger_start,0.06407955856277392,0.014488136402976054,0.5870698190652407,0.03894397786531884,0.1256725645354331,0.1842340824695734,0.004807692307692308,0.002403846153846154,0.9033653846153846,0.02403846153846154,0.0673076923076923,0.0004807692307692308
mmlu_pro,25,130,trigger_start,0.07607471897051885,0.015420800065084433,0.5381532050096072,0.02912811699251716,0.0969364263940616,0.2597075356886937,0.0125,0.0028846153846153848,0.916826923076923,0.015865384615384615,0.023557692307692307,0.03125
mmlu_pro,26,130,trigger_start,0.06454347187939745,0.01219868806969876,0.5093039333820343,0.07179382873269227,0.07574429438212134,0.27861447202471584,0.0009615384615384616,0.0004807692307692308,0.8860576923076923,0.08173076923076923,0.004326923076923077,0.026923076923076925
mmlu_pro,27,130,trigger_start,0.0342154154374909,0.011331427165826496,0.608249431848526,0.10336399155740554,0.1372399513448517,0.11693121346716698,0.0019230769230769232,0.0019230769230769232,0.8360576923076923,0.12355769230769231,0.0375,0.0009615384615384616
