dataset,layer,num_rows,mean_prev_loop_mass,mean_last_prev_loop_mass,mean_prompt_mass,mean_current_trigger_mass,mean_recent_nonloop_mass,top1_fraction_previous_loop,top1_fraction_last_previous_loop,top1_fraction_prompt,top1_fraction_current_trigger,top1_fraction_recent_nonloop
math500,19,68,0.08756663075045627,0.02184560106110546,0.3430577989886789,0.2828119500156711,0.09902720188256353,0.007352941176470588,0.0027573529411764708,0.6773897058823529,0.2555147058823529,0.03125
math500,20,68,0.07150501474354636,0.01660238625818773,0.437539485447547,0.19969221872880177,0.07899943759805277,0.003676470588235294,0.003676470588235294,0.7748161764705882,0.171875,0.03308823529411765
math500,21,68,0.07651498567258172,0.015992451852713096,0.5159550331094686,0.09121796046383679,0.08619228803881389,0.008272058823529412,0.006433823529411764,0.8722426470588235,0.04411764705882353,0.04779411764705882
math500,22,68,0.05810526290031917,0.013595961842785234,0.5317501193460297,0.15469793438473167,0.07159243989735842,0.0,0.0,0.9246323529411765,0.06341911764705882,0.009191176470588236
math500,23,68,0.06165160624625381,0.010930174237086355,0.5968623910756672,0.17428912200471935,0.044041554994798976,0.01011029411764706,0.0009191176470588235,0.8483455882352942,0.1332720588235294,0.006433823529411764
math500,24,68,0.05138617879471413,0.01031155328709086,0.626789852976799,0.13451391031198642,0.04674085037892356,0.0,0.0,0.9191176470588235,0.07996323529411764,0.0009191176470588235
math500,25,68,0.07152789012830266,0.01126436310203323,0.644278182702906,0.08132645485046155,0.043556004776345456,0.029411764705882353,0.0055147058823529415,0.8933823529411765,0.04871323529411765,0.007352941176470588
math500,26,68,0.0499991124653367,0.00843541804058933,0.5915801766164163,0.09872886902817032,0.046491798467126075,0.0027573529411764708,0.0009191176470588235,0.8924632352941176,0.06985294117647059,0.006433823529411764
math500,27,68,0.029094366673448616,0.006876862478427082,0.6338607195545646,0.18530851191676714,0.03910580960526953,0.0,0.0,0.8759191176470589,0.11121323529411764,0.0
mmlu_pro,0,130,0.0694539552160467,0.019391816812388312,0.003019959409049569,0.5955828540600263,0.13373934589505482,0.004807692307692308,0.0033653846153846156,0.0,0.9408653846153846,0.05
mmlu_pro,1,130,0.10445124667424421,0.026196166761935903,0.015573665365361823,0.4741057171271397,0.1643872601392034,0.0625,0.02980769230769231,0.06538461538461539,0.7048076923076924,0.14951923076923077
mmlu_pro,2,130,0.1358815259515093,0.03682181916307085,0.010496750199952378,0.451240731890385,0.15903485961473332,0.1076923076923077,0.052403846153846155,0.0033653846153846156,0.7173076923076923,0.12115384615384615
mmlu_pro,3,130,0.04920121249384605,0.009214437589980662,0.5577676014258311,0.14971153512597085,0.06650321891423888,0.020192307692307693,0.00625,0.8793269230769231,0.04855769230769231,0.02548076923076923
mmlu_pro,4,130,0.03972956000182491,0.00884844743906377,0.45787340540152327,0.32567713936934106,0.05906428906914348,0.004807692307692308,0.0028846153846153848,0.7317307692307692,0.23076923076923078,0.01826923076923077
mmlu_pro,5,130,0.017116345718610457,0.006174029265485632,0.5183335343232521,0.35184032596074616,0.06337402373677693,0.0,0.0,0.8533653846153846,0.1423076923076923,0.004326923076923077
mmlu_pro,6,130,0.1786419774763859,0.041256479107631513,0.26223880304740027,0.23545668004797055,0.10072715278320875,0.1451923076923077,0.06538461538461539,0.5846153846153846,0.1576923076923077,0.04951923076923077
mmlu_pro,7,130,0.03916836683638394,0.011859626296119622,0.34167297516877837,0.36233757803073297,0.11536912504100026,0.0019230769230769232,0.0019230769230769232,0.7754807692307693,0.2,0.01971153846153846
